,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
1202,Battle_of_Valcour_Island,"October 11, 1776","near Valcour Bay, Lake Champlain,
Town of Peru / Town of Plattsburgh,
Clinton County, New York
Coordinates: 44°36′37.84″N 73°25′49.39″W﻿ / ﻿44.6105111°N 73.4303861°W﻿ / 44.6105111; -73.4303861","Tactical British victory
Strategic American victory.",Thomas Pringle (Royal Navy officer),"80 killed or wounded
120 captured
11 ships lost[5]","15 armed ships[1]
500 sailors[Note 1]","25 armed ships[2]
697 sailors[3]
1,000 soldiers[4]
650 Indians[4]",R,"40 killed or wounded[6]
3 small gunboats lost"
1203,Battle_of_Pell's_Point,"October 18, 1776","The Bronx, New York City","Tactical British victory
Strategic American retreat",John Glover (general),"3 British killed
20 British wounded
200–1,000 Hessian casualties (see Aftermath)[2]","4,000[1]",750[1],L,"8 killed
13 wounded[1]"
1204,Battle_of_Pell's_Point,"October 18, 1776","The Bronx, New York City","Tactical British victory
Strategic American retreat","William Howe, 5th Viscount Howe","8 killed
13 wounded[1]",750[1],"4,000[1]",R,"3 British killed
20 British wounded
200–1,000 Hessian casualties (see Aftermath)[2]"
1205,Battle_of_Pell's_Point,"October 18, 1776","The Bronx, New York City","Tactical British victory
Strategic American retreat","Henry Clinton (British Army officer, born 1730)","8 killed
13 wounded[1]",750[1],"4,000[1]",R,"3 British killed
20 British wounded
200–1,000 Hessian casualties (see Aftermath)[2]"
1206,Battle_of_White_Plains,"October 28, 1776","White Plains, New York
Coordinates: 41°2′24″N 73°46′43″W﻿ / ﻿41.04000°N 73.77861°W﻿ / 41.04000; -73.77861",British victory,George Washington,"47 killed
182 wounded
4 missing[4]","4,000–7,500[2]","McDougall: 1,600
Spencer: 1,500[1]",L,"McDougall: 28 killed
126 wounded
16 captured[3]
Spencer: 22 killed
24 wounded
1 missing[4]

Total: 50 killed
150 wounded
17 captured or missing"
1207,Battle_of_White_Plains,"October 28, 1776","White Plains, New York
Coordinates: 41°2′24″N 73°46′43″W﻿ / ﻿41.04000°N 73.77861°W﻿ / 41.04000; -73.77861",British victory,Alexander McDougall,"47 killed
182 wounded
4 missing[4]","4,000–7,500[2]","McDougall: 1,600
Spencer: 1,500[1]",L,"McDougall: 28 killed
126 wounded
16 captured[3]
Spencer: 22 killed
24 wounded
1 missing[4]

Total: 50 killed
150 wounded
17 captured or missing"
1208,Battle_of_White_Plains,"October 28, 1776","White Plains, New York
Coordinates: 41°2′24″N 73°46′43″W﻿ / ﻿41.04000°N 73.77861°W﻿ / 41.04000; -73.77861",British victory,Joseph Spencer,"47 killed
182 wounded
4 missing[4]","4,000–7,500[2]","McDougall: 1,600
Spencer: 1,500[1]",L,"McDougall: 28 killed
126 wounded
16 captured[3]
Spencer: 22 killed
24 wounded
1 missing[4]

Total: 50 killed
150 wounded
17 captured or missing"
1209,Battle_of_White_Plains,"October 28, 1776","White Plains, New York
Coordinates: 41°2′24″N 73°46′43″W﻿ / ﻿41.04000°N 73.77861°W﻿ / 41.04000; -73.77861",British victory,"William Howe, 5th Viscount Howe","McDougall: 28 killed
126 wounded
16 captured[3]
Spencer: 22 killed
24 wounded
1 missing[4]

Total: 50 killed
150 wounded
17 captured or missing","McDougall: 1,600
Spencer: 1,500[1]","4,000–7,500[2]",R,"47 killed
182 wounded
4 missing[4]"
1210,Battle_of_Trenton,"December 26, 1776 (1776-12-26)","Trenton, New Jersey",American victory[1],George Washington,"22 killed
83 wounded
800–900 captured[5]","1,500
6 guns[3]","5,400
18 guns[2]",L,"2 dead (of exposure during march)
5 wounded[4]
Additional non-combat casualties likely"
1211,Battle_of_Trenton,"December 26, 1776 (1776-12-26)","Trenton, New Jersey",American victory[1],Nathanael Greene,"22 killed
83 wounded
800–900 captured[5]","1,500
6 guns[3]","5,400
18 guns[2]",L,"2 dead (of exposure during march)
5 wounded[4]
Additional non-combat casualties likely"
1212,Battle_of_Trenton,"December 26, 1776 (1776-12-26)","Trenton, New Jersey",American victory[1],Johann Rall,"2 dead (of exposure during march)
5 wounded[4]
Additional non-combat casualties likely","5,400
18 guns[2]","1,500
6 guns[3]",R,"22 killed
83 wounded
800–900 captured[5]"
1213,Battle_of_Fort_Cumberland,"November 10–29, 1776","near Sackville, then Nova Scotia, now Westmorland County, New Brunswick
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,Jonathan Eddy,"13 killed
unknown wounded
56 captured[6]",200 militia (Fencibles)[3],400+ militia[2],L,"""some"" killed[4]
5 captured (1 died of wounds)[5]"
1214,Battle_of_Fort_Cumberland,"November 10–29, 1776","near Sackville, then Nova Scotia, now Westmorland County, New Brunswick
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,Benoni Danks,"13 killed
unknown wounded
56 captured[6]",200 militia (Fencibles)[3],400+ militia[2],L,"""some"" killed[4]
5 captured (1 died of wounds)[5]"
1215,Battle_of_Fort_Cumberland,"November 10–29, 1776","near Sackville, then Nova Scotia, now Westmorland County, New Brunswick
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,Joseph Goreham,"""some"" killed[4]
5 captured (1 died of wounds)[5]",400+ militia[2],200 militia (Fencibles)[3],R,"13 killed
unknown wounded
56 captured[6]"
1216,Battle_of_Fort_Cumberland,"November 10–29, 1776","near Sackville, then Nova Scotia, now Westmorland County, New Brunswick
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,Thomas Dixson,"""some"" killed[4]
5 captured (1 died of wounds)[5]",400+ militia[2],200 militia (Fencibles)[3],R,"13 killed
unknown wounded
56 captured[6]"
1217,Second_Battle_of_Trenton,"January 2, 1777","Trenton, New Jersey
Coordinates: 40°13′18″N 74°45′22″W﻿ / ﻿40.22167°N 74.75611°W﻿ / 40.22167; -74.75611",American victory[1],George Washington,"55–365 killed, wounded or captured[5][6]","5,000[3]
28 guns[2]","6,000
40 guns[2]",L,7–100 killed or wounded[4][5]
1218,Second_Battle_of_Trenton,"January 2, 1777","Trenton, New Jersey
Coordinates: 40°13′18″N 74°45′22″W﻿ / ﻿40.22167°N 74.75611°W﻿ / 40.22167; -74.75611",American victory[1],"Charles Cornwallis, 1st Marquess Cornwallis",7–100 killed or wounded[4][5],"6,000
40 guns[2]","5,000[3]
28 guns[2]",R,"55–365 killed, wounded or captured[5][6]"
1219,Battle_of_Princeton,"January 3, 1777","Princeton, New Jersey
40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339Coordinates: 40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339",American victory[1][2],George Washington,"18–100 killed
58–70 wounded
194–280 captured[6][7][8]","1,200
6–9 guns[3]","4,500
35 guns[3]",L,"25–44 killed
40 wounded[4][5]"
1220,Battle_of_Princeton,"January 3, 1777","Princeton, New Jersey
40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339Coordinates: 40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339",American victory[1][2],Hugh Mercer,"18–100 killed
58–70 wounded
194–280 captured[6][7][8]","1,200
6–9 guns[3]","4,500
35 guns[3]",L,"25–44 killed
40 wounded[4][5]"
1221,Battle_of_Princeton,"January 3, 1777","Princeton, New Jersey
40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339Coordinates: 40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339",American victory[1][2],Alexander Hamilton,"18–100 killed
58–70 wounded
194–280 captured[6][7][8]","1,200
6–9 guns[3]","4,500
35 guns[3]",L,"25–44 killed
40 wounded[4][5]"
1222,Battle_of_Princeton,"January 3, 1777","Princeton, New Jersey
40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339Coordinates: 40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339",American victory[1][2],Charles Mawhood,"25–44 killed
40 wounded[4][5]","4,500
35 guns[3]","1,200
6–9 guns[3]",R,"18–100 killed
58–70 wounded
194–280 captured[6][7][8]"
1223,Battle_of_Princeton,"January 3, 1777","Princeton, New Jersey
40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339Coordinates: 40°19′40″N 74°40′24″W﻿ / ﻿40.32790°N 74.67339°W﻿ / 40.32790; -74.67339",American victory[1][2],"Charles Cornwallis, 1st Marquess Cornwallis","25–44 killed
40 wounded[4][5]","4,500
35 guns[3]","1,200
6–9 guns[3]",R,"18–100 killed
58–70 wounded
194–280 captured[6][7][8]"
1224,Battle_of_Bound_Brook,"April 13, 1777","Bound Brook, New Jersey
Coordinates: 40°33′32″N 74°31′40″W﻿ / ﻿40.5589°N 74.5278°W﻿ / 40.5589; -74.5278",British victory,Benjamin Lincoln,light: 7 wounded[3],"4,000[2]",500[1],L,"reports vary: 40 to 120 killed, wounded, or captured"
1225,Battle_of_Bound_Brook,"April 13, 1777","Bound Brook, New Jersey
Coordinates: 40°33′32″N 74°31′40″W﻿ / ﻿40.5589°N 74.5278°W﻿ / 40.5589; -74.5278",British victory,"Charles Cornwallis, 1st Marquess Cornwallis","reports vary: 40 to 120 killed, wounded, or captured",500[1],"4,000[2]",R,light: 7 wounded[3]
1226,Siege_of_Fort_Ticonderoga_(1777),2–6 July 1777,"Fort Ticonderoga, New York, United States
43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806Coordinates: 43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806",British victory,Arthur St. Clair,5 killed[5][6],"about 7,000 regulars[2]
about 800 Indians and Canadians[3]","about 3,000 regulars and militia[1]",L,"7 killed, 11 wounded[4][5]"
1227,Siege_of_Fort_Ticonderoga_(1777),2–6 July 1777,"Fort Ticonderoga, New York, United States
43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806Coordinates: 43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806",British victory,John Burgoyne,"7 killed, 11 wounded[4][5]","about 3,000 regulars and militia[1]","about 7,000 regulars[2]
about 800 Indians and Canadians[3]",R,5 killed[5][6]
1228,Siege_of_Fort_Ticonderoga_(1777),2–6 July 1777,"Fort Ticonderoga, New York, United States
43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806Coordinates: 43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806",British victory,William Phillips (British Army officer),"7 killed, 11 wounded[4][5]","about 3,000 regulars and militia[1]","about 7,000 regulars[2]
about 800 Indians and Canadians[3]",R,5 killed[5][6]
1229,Battle_of_Oriskany,"August 6, 1777","near Oriskany, New York;
in present-day Whitestown / Rome,
Oneida County, New York
43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700Coordinates: 43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700","Anglo-Indian tactical victory
American strategic victory",Nicholas Herkimer,"Indians: 65 killed or wounded
British: 7 killed, 21 wounded, missing, or captured[7]","500 regulars, militia and Indians [5]","720-740 militia
60-100 Indians [4]",L,"385 killed
50 wounded
30 captured[6]"
1230,Battle_of_Oriskany,"August 6, 1777","near Oriskany, New York;
in present-day Whitestown / Rome,
Oneida County, New York
43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700Coordinates: 43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700","Anglo-Indian tactical victory
American strategic victory",Peter Gansevoort,"Indians: 65 killed or wounded
British: 7 killed, 21 wounded, missing, or captured[7]","500 regulars, militia and Indians [5]","720-740 militia
60-100 Indians [4]",L,"385 killed
50 wounded
30 captured[6]"
1231,Battle_of_Oriskany,"August 6, 1777","near Oriskany, New York;
in present-day Whitestown / Rome,
Oneida County, New York
43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700Coordinates: 43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700","Anglo-Indian tactical victory
American strategic victory","Sir John Johnson, 2nd Baronet","385 killed
50 wounded
30 captured[6]","720-740 militia
60-100 Indians [4]","500 regulars, militia and Indians [5]",R,"Indians: 65 killed or wounded
British: 7 killed, 21 wounded, missing, or captured[7]"
1232,Battle_of_Oriskany,"August 6, 1777","near Oriskany, New York;
in present-day Whitestown / Rome,
Oneida County, New York
43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700Coordinates: 43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700","Anglo-Indian tactical victory
American strategic victory",John Butler (pioneer),"385 killed
50 wounded
30 captured[6]","720-740 militia
60-100 Indians [4]","500 regulars, militia and Indians [5]",R,"Indians: 65 killed or wounded
British: 7 killed, 21 wounded, missing, or captured[7]"
1233,Battle_of_Oriskany,"August 6, 1777","near Oriskany, New York;
in present-day Whitestown / Rome,
Oneida County, New York
43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700Coordinates: 43°10.6′N 75°22.2′W﻿ / ﻿43.1767°N 75.3700°W﻿ / 43.1767; -75.3700","Anglo-Indian tactical victory
American strategic victory",Joseph Brant,"385 killed
50 wounded
30 captured[6]","720-740 militia
60-100 Indians [4]","500 regulars, militia and Indians [5]",R,"Indians: 65 killed or wounded
British: 7 killed, 21 wounded, missing, or captured[7]"
1234,Battle_of_Bennington,"August 16, 1777","Walloomsac, Town of Hoosick, Rensselaer County, New York; about 10 miles (16 km) from Bennington, Vermont
42°56′19″N 73°18′16″W﻿ / ﻿42.93861°N 73.30444°W﻿ / 42.93861; -73.30444Coordinates: 42°56′19″N 73°18′16″W﻿ / ﻿42.93861°N 73.30444°W﻿ / 42.93861; -73.30444",American victory,John Stark,"207 killed
700 captured[7][8] 4 cannon (2-3pdr Baum, 2-6pdr Breymann) lost","800 (Baum)[3]
550–650 (Breymann)[4][5]","2,000 (Stark)[1]
350 (Warner)[2]",L,"30 killed
40 wounded[6]"
1235,Battle_of_Bennington,"August 16, 1777","Walloomsac, Town of Hoosick, Rensselaer County, New York; about 10 miles (16 km) from Bennington, Vermont
42°56′19″N 73°18′16″W﻿ / ﻿42.93861°N 73.30444°W﻿ / 42.93861; -73.30444Coordinates: 42°56′19″N 73°18′16″W﻿ / ﻿42.93861°N 73.30444°W﻿ / 42.93861; -73.30444",American victory,Seth Warner,"207 killed
700 captured[7][8] 4 cannon (2-3pdr Baum, 2-6pdr Breymann) lost","800 (Baum)[3]
550–650 (Breymann)[4][5]","2,000 (Stark)[1]
350 (Warner)[2]",L,"30 killed
40 wounded[6]"
1236,Battle_of_Bennington,"August 16, 1777","Walloomsac, Town of Hoosick, Rensselaer County, New York; about 10 miles (16 km) from Bennington, Vermont
42°56′19″N 73°18′16″W﻿ / ﻿42.93861°N 73.30444°W﻿ / 42.93861; -73.30444Coordinates: 42°56′19″N 73°18′16″W﻿ / ﻿42.93861°N 73.30444°W﻿ / 42.93861; -73.30444",American victory,Friedrich Baum,"30 killed
40 wounded[6]","2,000 (Stark)[1]
350 (Warner)[2]","800 (Baum)[3]
550–650 (Breymann)[4][5]",R,"207 killed
700 captured[7][8] 4 cannon (2-3pdr Baum, 2-6pdr Breymann) lost"
1237,Battle_of_Bennington,"August 16, 1777","Walloomsac, Town of Hoosick, Rensselaer County, New York; about 10 miles (16 km) from Bennington, Vermont
42°56′19″N 73°18′16″W﻿ / ﻿42.93861°N 73.30444°W﻿ / 42.93861; -73.30444Coordinates: 42°56′19″N 73°18′16″W﻿ / ﻿42.93861°N 73.30444°W﻿ / 42.93861; -73.30444",American victory,Heinrich von Breymann,"30 killed
40 wounded[6]","2,000 (Stark)[1]
350 (Warner)[2]","800 (Baum)[3]
550–650 (Breymann)[4][5]",R,"207 killed
700 captured[7][8] 4 cannon (2-3pdr Baum, 2-6pdr Breymann) lost"
1238,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],George Washington,"Total: 587
93 killed
488 wounded
6 missing[3]","15,500 and 47 guns[2]","14,600[2]",L,"Total: 1,300
300 killed
600 wounded
400 captured[3]"
1239,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],Nathanael Greene,"Total: 587
93 killed
488 wounded
6 missing[3]","15,500 and 47 guns[2]","14,600[2]",L,"Total: 1,300
300 killed
600 wounded
400 captured[3]"
1240,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],John Sullivan (general),"Total: 587
93 killed
488 wounded
6 missing[3]","15,500 and 47 guns[2]","14,600[2]",L,"Total: 1,300
300 killed
600 wounded
400 captured[3]"
1241,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],"William Alexander, Lord Stirling","Total: 587
93 killed
488 wounded
6 missing[3]","15,500 and 47 guns[2]","14,600[2]",L,"Total: 1,300
300 killed
600 wounded
400 captured[3]"
1242,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],Adam Stephen,"Total: 587
93 killed
488 wounded
6 missing[3]","15,500 and 47 guns[2]","14,600[2]",L,"Total: 1,300
300 killed
600 wounded
400 captured[3]"
1243,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],Anthony Wayne,"Total: 587
93 killed
488 wounded
6 missing[3]","15,500 and 47 guns[2]","14,600[2]",L,"Total: 1,300
300 killed
600 wounded
400 captured[3]"
1244,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],Casimir Pulaski,"Total: 587
93 killed
488 wounded
6 missing[3]","15,500 and 47 guns[2]","14,600[2]",L,"Total: 1,300
300 killed
600 wounded
400 captured[3]"
1245,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],Moses Hazen,"Total: 587
93 killed
488 wounded
6 missing[3]","15,500 and 47 guns[2]","14,600[2]",L,"Total: 1,300
300 killed
600 wounded
400 captured[3]"
1246,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],"William Howe, 5th Viscount Howe","Total: 1,300
300 killed
600 wounded
400 captured[3]","14,600[2]","15,500 and 47 guns[2]",R,"Total: 587
93 killed
488 wounded
6 missing[3]"
1247,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],"Charles Cornwallis, 1st Marquess Cornwallis","Total: 1,300
300 killed
600 wounded
400 captured[3]","14,600[2]","15,500 and 47 guns[2]",R,"Total: 587
93 killed
488 wounded
6 missing[3]"
1248,Battle_of_Brandywine,"September 11, 1777","Chadds Ford Township,
Delaware County, Pennsylvania, United States
39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)Coordinates: 39°52′19″N 75°35′24″W﻿ / ﻿39.872°N 75.590°W﻿ / 39.872; -75.590﻿ (Battlefield Park)",British victory[1],Wilhelm von Knyphausen,"Total: 1,300
300 killed
600 wounded
400 captured[3]","14,600[2]","15,500 and 47 guns[2]",R,"Total: 587
93 killed
488 wounded
6 missing[3]"
1249,Battle_of_1st_Saratoga,"September 19 and October 7, 1777","Stillwater, Saratoga County, New York
42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750Coordinates: 42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750","Freeman's Farm:

British Pyrrhic victory

Bemis Heights:

Decisive American victory
British surrender October 17",Horatio Gates,"440 killed
695 wounded
6,222 captured[7][5]","7,200 (first battle)[4]
6,600 (second battle)[2]","9,000 (first battle)[1]
over 12,000 (second battle)[2]
over 15,000 (at time of surrender)[3]",L,"90 killed
240 wounded[5][6]"
1250,Battle_of_1st_Saratoga,"September 19 and October 7, 1777","Stillwater, Saratoga County, New York
42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750Coordinates: 42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750","Freeman's Farm:

British Pyrrhic victory

Bemis Heights:

Decisive American victory
British surrender October 17",Benedict Arnold,"440 killed
695 wounded
6,222 captured[7][5]","7,200 (first battle)[4]
6,600 (second battle)[2]","9,000 (first battle)[1]
over 12,000 (second battle)[2]
over 15,000 (at time of surrender)[3]",L,"90 killed
240 wounded[5][6]"
1251,Battle_of_1st_Saratoga,"September 19 and October 7, 1777","Stillwater, Saratoga County, New York
42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750Coordinates: 42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750","Freeman's Farm:

British Pyrrhic victory

Bemis Heights:

Decisive American victory
British surrender October 17",Benjamin Lincoln,"440 killed
695 wounded
6,222 captured[7][5]","7,200 (first battle)[4]
6,600 (second battle)[2]","9,000 (first battle)[1]
over 12,000 (second battle)[2]
over 15,000 (at time of surrender)[3]",L,"90 killed
240 wounded[5][6]"
1252,Battle_of_1st_Saratoga,"September 19 and October 7, 1777","Stillwater, Saratoga County, New York
42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750Coordinates: 42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750","Freeman's Farm:

British Pyrrhic victory

Bemis Heights:

Decisive American victory
British surrender October 17",Enoch Poor,"440 killed
695 wounded
6,222 captured[7][5]","7,200 (first battle)[4]
6,600 (second battle)[2]","9,000 (first battle)[1]
over 12,000 (second battle)[2]
over 15,000 (at time of surrender)[3]",L,"90 killed
240 wounded[5][6]"
1253,Battle_of_1st_Saratoga,"September 19 and October 7, 1777","Stillwater, Saratoga County, New York
42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750Coordinates: 42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750","Freeman's Farm:

British Pyrrhic victory

Bemis Heights:

Decisive American victory
British surrender October 17",Ebenezer Learned,"440 killed
695 wounded
6,222 captured[7][5]","7,200 (first battle)[4]
6,600 (second battle)[2]","9,000 (first battle)[1]
over 12,000 (second battle)[2]
over 15,000 (at time of surrender)[3]",L,"90 killed
240 wounded[5][6]"
1254,Battle_of_1st_Saratoga,"September 19 and October 7, 1777","Stillwater, Saratoga County, New York
42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750Coordinates: 42°59′56″N 73°38′15″W﻿ / ﻿42.99889°N 73.63750°W﻿ / 42.99889; -73.63750","Freeman's Farm:

British Pyrrhic victory

Bemis Heights:

Decisive American victory
British surrender October 17",Daniel Morgan,"440 killed
695 wounded
6,222 captured[7][5]","7,200 (first battle)[4]
6,600 (second battle)[2]","9,000 (first battle)[1]
over 12,000 (second battle)[2]
over 15,000 (at time of surrender)[3]",L,"90 killed
240 wounded[5][6]"
